Chromosome	start	id	Nut.0h	Nut.1h	Nut.4h	Nut.7h	Nut.10h	Nut.24h
21	76200000	4237	3196875	3196875	3196875	3196875	3196875	0
21	79396875	4238	153125	1153125	1153125	1153125	1153125	0
21	79550000	4239	1000000	0	0	0	0	1000000
21	80550000	4240	400000	2050000	2050000	2050000	2050000	2050000
21	80950000	4241	550000	0	0	0	0	0
21	81500000	4242	400000	0	0	0	0	0
21	81900000	4243	250000	0	0	0	0	0
21	82150000	4244	450000	0	0	0	0	0
21	82600000	4245	250000	250000	250000	250000	250000	250000
21	82850000	4246	2700000	3100000	3100000	3100000	2700000	3100000
21	85550000	4247	400000	0	0	0	400000	0
21	85950000	4248	250000	1676562	1676562	1676562	250000	1450000
21	86200000	4249	900000	0	0	0	900000	0
21	87100000	4250	300000	0	0	0	526562	0
21	87400000	4251	226562	0	0	0	0	226562
21	87626562	4252	1073438	2001563	2001563	2001563	2001563	2001563
21	88700000	4253	250000	0	0	0	0	0
21	88950000	4254	250000	0	0	0	0	0
21	89200000	4255	1525000	0	0	0	0	0
21	89628125	4256	0	1096875	1096875	1096875	1096875	1096875
21	90725000	4257	275000	1425000	1425000	1425000	1275000	1425000
21	91000000	4258	1000000	0	0	0	0	0
21	92000000	4259	446875	0	0	0	446875	0
21	92150000	4260	0	296875	296875	296875	0	2521875
21	92446875	4261	2225000	2225000	2225000	2225000	2225000	0
21	94671875	4262	328125	328125	328125	328125	328125	328125
21	95000000	4263	400000	400000	400000	400000	400000	400000
21	95400000	4264	900000	900000	900000	900000	900000	900000
21	96300000	4265	950000	950000	950000	950000	950000	950000
21	97250000	4266	1350000	1350000	1350000	1350000	1350000	1350000
21	98600000	4267	550000	550000	550000	550000	550000	550000
21	99150000	4268	2000000	2000000	2000000	2000000	2000000	2000000
21	101150000	4269	448437	448437	448437	448437	448437	448437
21	101598437	4270	251563	701563	701563	701563	701563	701563
21	101850000	4271	450000	0	0	0	0	0
21	102300000	4272	950000	950000	950000	950000	950000	950000
21	103250000	4273	350000	800000	650000	650000	650000	650000
21	103600000	4274	300000	0	0	0	0	0
21	103900000	4275	1600000	0	678125	678125	678125	678125
21	104050000	4276	0	528125	0	0	0	0
21	104578125	4277	0	921875	921875	921875	921875	921875
21	105500000	4278	1275000	1275000	1275000	1275000	1275000	1275000
21	106775000	4279	1075000	1075000	1075000	1075000	1075000	1075000
21	107850000	4280	950000	950000	950000	950000	950000	950000
21	108800000	4281	1004687	1004687	1004687	1004687	1004687	1004687
21	109804687	4282	545313	945313	945313	945313	945313	945313
21	110350000	4283	400000	0	0	0	0	0
21	110750000	4284	6800000	6800000	6800000	6800000	6800000	6800000
21	117550000	4285	325000	325000	325000	325000	325000	325000
21	117875000	4286	475000	475000	475000	475000	475000	475000
21	118350000	4287	1400000	1400000	1400000	1400000	1400000	2125000
21	119750000	4288	725000	1025000	1025000	1025000	725000	0
21	120475000	4289	300000	0	0	0	300000	575000
21	120775000	4290	275000	275000	1150000	1150000	275000	0
21	121050000	4291	400000	400000	0	0	400000	200000
21	121250000	4292	0	0	0	0	0	675000
21	121450000	4293	475000	475000	0	0	475000	0
21	121650000	4294	0	0	0	0	0	0
21	121925000	4295	1725000	1725000	1725000	1725000	1725000	2875000
21	123650000	4296	600000	600000	600000	600000	600000	0
21	124250000	4297	550000	550000	550000	550000	550000	0
21	124800000	4298	700000	700000	700000	700000	700000	700000
21	125500000	4299	600000	600000	600000	600000	600000	600000
21	126100000	4300	625000	625000	625000	625000	625000	625000
21	126725000	4301	1103125	1103125	1103125	1103125	1103125	1103125
21	127828125	4302	371875	2971875	2971875	2971875	2971875	971875
21	128200000	4303	250000	0	0	0	0	0
21	128450000	4304	350000	0	0	0	0	0
21	128800000	4305	250000	0	0	0	0	2000000
21	129050000	4306	1750000	0	0	0	0	0
21	130800000	4307	950000	950000	950000	950000	950000	950000
21	131750000	4308	1400000	1400000	1400000	1400000	1400000	1400000
21	133150000	4309	450000	450000	450000	450000	450000	450000
21	133600000	4310	250000	250000	250000	250000	250000	250000
21	133850000	4311	350000	350000	350000	350000	350000	350000
21	134200000	4312	300000	300000	300000	300000	300000	300000
21	134500000	4313	1050000	1050000	1050000	1050000	1050000	1050000
21	135550000	4314	350000	350000	350000	350000	350000	350000
21	135900000	4315	553125	553125	553125	553125	553125	3950000
21	136453125	4316	296875	296875	296875	296875	296875	0
21	136750000	4317	3100000	3325000	3100000	3100000	3100000	0
21	139850000	4318	500000	0	350000	350000	225000	800000
21	140075000	4319	0	575000	0	0	575000	0
21	140200000	4320	0	0	450000	450000	0	0
21	140350000	4321	300000	0	0	0	0	0
21	140650000	4322	750000	750000	750000	750000	750000	1000000
21	141400000	4323	250000	250000	250000	250000	250000	0
21	141650000	4324	725000	725000	725000	725000	725000	725000
21	142375000	4325	1285937	1975000	1285937	1285937	1285937	1285937
21	143660937	4326	239063	0	689063	689063	564063	564063
21	143900000	4327	325000	0	0	0	0	0
21	144225000	4328	1512500	0	0	0	425000	1512500
21	144350000	4329	0	1387500	650000	650000	0	0
21	144650000	4330	0	0	0	0	500000	0
21	145000000	4331	0	0	737500	737500	0	0
21	145150000	4332	0	0	0	0	587500	0
21	145737500	4333	312500	0	0	0	0	0
21	146050000	4334	0	0	0	0	0	0
22	278125	4335	721875	0	721875	721875	721875	0
22	500000	4336	0	0	0	0	0	500000
22	1000000	4337	900000	900000	900000	900000	900000	900000
22	1900000	4338	250000	250000	250000	250000	250000	250000
22	2150000	4339	700000	700000	700000	700000	700000	700000
22	2850000	4340	350000	350000	350000	1550000	350000	2906250
22	3200000	4341	1200000	1200000	1200000	0	1200000	0
22	4400000	4342	1356250	1356250	1356250	1356250	1356250	0
22	5756250	4343	993750	993750	993750	993750	993750	993750
22	6750000	4344	756250	756250	756250	500000	756250	500000
22	7250000	4345	0	0	0	256250	0	2751562
22	7506250	4346	2495312	2495312	2495312	2495312	2495312	0
22	10001562	4347	2648438	2648438	2648438	2648438	2648438	2648438
22	12650000	4348	450000	2500000	2500000	2500000	2175000	2500000
22	13100000	4349	800000	0	0	0	0	0
22	13900000	4350	550000	0	0	0	0	0
22	14450000	4351	375000	0	0	0	0	0
22	14825000	4352	325000	0	0	0	325000	0
22	15150000	4353	614062	614062	614062	614062	614062	614062
22	15764062	4354	1735938	1735938	1735938	1735938	1735938	1735938
22	17500000	4355	1550000	1550000	1550000	1550000	1550000	1550000
22	19050000	4356	376562	376562	376562	376562	376562	376562
22	19426562	4357	473438	1723438	473438	473438	473438	1723438
22	19900000	4358	1250000	0	1250000	1250000	1250000	0
22	21150000	4359	350000	1300000	1300000	1300000	350000	350000
22	21500000	4360	300000	0	0	0	300000	300000
22	21800000	4361	650000	0	0	0	650000	450000
22	22250000	4362	0	0	0	0	0	4450000
22	22450000	4363	4250000	4250000	4250000	4250000	4250000	0
22	26700000	4364	600000	600000	600000	600000	600000	600000
22	27300000	4365	325000	325000	325000	325000	325000	325000
22	27625000	4366	4725000	4725000	4725000	4725000	4725000	4725000
22	32350000	4367	650000	650000	650000	650000	650000	650000
22	33000000	4368	750000	1650000	1650000	1650000	1650000	1650000
22	33750000	4369	900000	0	0	0	0	0
22	34650000	4370	950000	950000	950000	950000	950000	950000
22	35600000	4371	350000	350000	350000	350000	350000	350000
22	35950000	4372	475000	250000	850000	250000	250000	475000
22	36200000	4373	0	600000	0	600000	225000	0
22	36425000	4374	175000	0	0	0	375000	525000
22	36600000	4375	350000	0	0	0	0	0
22	36800000	4376	0	648437	648437	648437	648437	0
22	36950000	4377	498437	0	0	0	0	498437
22	37448437	4378	1050000	1050000	1050000	1050000	1050000	1050000
22	38498437	4379	301563	301563	301563	301563	301563	29976563
22	38800000	4380	375000	1850000	2000000	375000	2000000	0
22	39175000	4381	8075000	0	0	30825000	0	0
22	40650000	4382	0	29200000	0	0	0	0
22	40800000	4383	0	0	29050000	0	6450000	0
22	47250000	4384	21225000	0	0	0	21225000	0
22	68475000	4385	675000	0	0	0	675000	3175000
22	69150000	4386	1850000	0	0	0	1850000	0
22	69850000	4387	0	1800000	1800000	0	0	0
22	70000000	4388	0	0	0	1650000	0	0
22	71000000	4389	650000	0	0	0	650000	0
22	71650000	4390	253125	253125	253125	253125	253125	253125
22	71903125	4391	646875	996875	646875	996875	646875	1346875
22	72550000	4392	350000	0	350000	0	350000	0
22	72900000	4393	350000	350000	350000	350000	350000	0
22	73250000	4394	650000	650000	948437	948437	650000	948437
22	73900000	4395	298437	298437	0	0	298437	0
22	74198437	4396	201563	403125	403125	403125	403125	403125
22	74400000	4397	201562	0	0	0	0	0
22	74601562	4398	848438	848438	848438	848438	848438	848438
22	75450000	4399	350000	350000	350000	350000	350000	350000
22	75800000	4400	1550000	1550000	1550000	1550000	1550000	1550000
22	77350000	4401	450000	450000	450000	450000	450000	450000
22	77800000	4402	1200000	1200000	1200000	1200000	1200000	1200000
22	79000000	4403	350000	350000	350000	350000	350000	350000
22	79350000	4404	440625	440625	440625	440625	440625	440625
22	79790625	4405	1159375	1159375	1159375	1159375	1159375	259375
22	80050000	4406	0	0	0	0	0	900000
22	80950000	4407	350000	918750	918750	918750	918750	4851562
22	81300000	4408	568750	0	0	0	0	0
22	81868750	4409	3932812	3932812	3932812	3932812	3932812	0
22	85801562	4410	443750	443750	443750	443750	443750	443750
22	86245312	4411	304688	704688	704688	704688	304688	304688
22	86550000	4412	400000	0	0	0	400000	400000
22	86950000	4413	1450000	1200000	1450000	1450000	1450000	1450000
22	88150000	4414	0	250000	0	0	0	0
22	88400000	4415	600000	600000	600000	600000	600000	600000
22	89000000	4416	978125	978125	978125	978125	978125	978125
22	89978125	4417	321875	321875	321875	321875	321875	321875
22	90300000	4418	250000	1600000	1600000	1600000	1600000	1600000
22	90550000	4419	400000	0	0	0	0	0
22	90950000	4420	250000	0	0	0	0	0
22	91200000	4421	700000	0	0	0	0	0
22	91900000	4422	250000	250000	250000	250000	250000	450000
22	92150000	4423	725000	725000	725000	725000	725000	0
22	92350000	4424	0	0	0	0	0	525000
22	92875000	4425	775000	775000	775000	775000	775000	775000
22	93650000	4426	850000	850000	850000	850000	850000	850000
22	94500000	4427	351562	351562	351562	351562	351562	351562
22	94851562	4428	751563	751563	751563	751563	751563	751563
22	95603125	4429	521875	759375	759375	759375	521875	759375
22	96125000	4430	237500	0	0	0	237500	0
22	96362500	4431	387500	387500	387500	387500	387500	887500
22	96750000	4432	250000	250000	250000	250000	250000	0
22	97000000	4433	375000	375000	375000	375000	375000	0
22	97250000	4434	0	0	0	0	0	675000
22	97375000	4435	550000	550000	550000	1706250	550000	0
22	97925000	4436	1156250	1156250	1156250	0	1156250	1156250
22	99081250	4437	218750	343750	343750	343750	218750	343750
22	99300000	4438	275000	0	0	0	850000	0
22	99425000	4439	0	975000	975000	975000	0	975000
22	99575000	4440	275000	0	0	0	0	0
22	99850000	4441	300000	0	0	0	0	0
22	100150000	4442	250000	0	0	0	250000	0
22	100400000	4443	400000	400000	400000	400000	400000	400000
22	100800000	4444	750000	750000	750000	750000	750000	750000
22	101550000	4445	325000	325000	325000	325000	325000	325000
22	101875000	4446	1510937	1510937	1510937	1510937	1510937	1510937
22	103385937	4447	714063	714063	714063	714063	714063	714063
22	104100000	4448	250000	250000	250000	250000	250000	250000
22	104350000	4449	3151562	3151562	3151562	3151562	3151562	3151562
22	107501562	4450	723438	723438	1032813	1032813	723438	723438
22	108225000	4451	309375	309375	0	0	309375	309375
22	108534375	4452	1390625	1390625	1390625	1390625	1390625	1390625
22	109925000	4453	225000	225000	225000	225000	225000	1675000
22	110150000	4454	1450000	1450000	1450000	1450000	1450000	0
22	111600000	4455	350000	700000	700000	700000	700000	700000
22	111950000	4456	350000	0	0	0	0	0
22	112300000	4457	312500	312500	650000	650000	312500	312500
22	112612500	4458	337500	337500	0	0	337500	337500
22	112950000	4459	400000	1312500	1312500	1312500	1312500	1312500
22	113350000	4460	750000	0	0	0	0	0
22	114100000	4461	400000	0	0	0	0	0
22	114262500	4462	0	237500	1387500	1387500	237500	1387500
22	114500000	4463	350000	350000	0	0	350000	0
22	114850000	4464	300000	800000	0	0	800000	0
22	115150000	4465	500000	0	0	0	0	0
22	115650000	4466	325000	325000	325000	325000	325000	325000
22	115975000	4467	475000	475000	475000	475000	175000	475000
22	116150000	4468	0	0	0	0	300000	0
22	116450000	4469	400000	400000	400000	400000	400000	650000
22	116850000	4470	250000	250000	250000	250000	250000	0
22	117100000	4471	328125	1246875	328125	328125	328125	328125
22	117428125	4472	918750	0	371875	918750	918750	918750
22	117800000	4473	0	0	546875	0	0	0
22	118346875	4474	1114062	1114062	1114062	1114062	1114062	353125
22	118700000	4475	0	0	0	0	0	760937
22	119460937	4476	3639063	3639063	3639063	3639063	3889063	3889063
22	123100000	4477	250000	250000	250000	250000	0	0
22	123350000	4478	912500	912500	912500	912500	912500	912500
22	124262500	4479	587500	587500	587500	587500	587500	587500
22	124850000	4480	300000	300000	300000	300000	300000	300000
22	125150000	4481	450000	450000	450000	450000	450000	450000
22	125600000	4482	250000	250000	550000	250000	250000	550000
22	125850000	4483	300000	300000	0	300000	300000	0
22	126150000	4484	675000	675000	675000	675000	675000	675000
22	126825000	4485	326562	326562	326562	326562	326562	326562
22	127151562	4486	410938	410938	410938	410938	410938	698438
22	127562500	4487	587500	587500	587500	587500	587500	0
22	127850000	4488	0	0	0	0	0	1465625
22	128150000	4489	950000	1165625	1165625	1165625	950000	0
22	129100000	4490	514062	0	0	0	215625	0
22	129315625	4491	0	298437	298437	298437	298437	298437
22	129614062	4492	585938	585938	585938	585938	585938	585938
22	130200000	4493	412500	412500	412500	412500	1650000	2050000
22	130500000	4494	0	0	0	0	0	0
22	130612500	4495	296875	296875	296875	296875	0	0
22	130909375	4496	490625	940625	940625	940625	0	0
22	131400000	4497	450000	0	0	0	0	0
22	131850000	4498	550000	550000	550000	550000	1525000	0
22	132250000	4499	0	0	0	0	0	1125000
22	132400000	4500	975000	250000	975000	975000	0	0
22	132650000	4501	0	725000	0	0	0	0
22	132950000	4502	0	0	0	0	0	0
22	133375000	4503	293750	293750	293750	293750	293750	562500
22	133668750	4504	268750	268750	268750	268750	268750	0
22	133937500	4505	687500	462500	462500	462500	275000	275000
22	134212500	4506	0	0	0	0	187500	412500
22	134400000	4507	0	225000	225000	225000	225000	0
22	134625000	4508	528125	528125	528125	528125	1025000	528125
22	135153125	4509	246875	712500	712500	712500	0	1571875
22	135400000	4510	250000	0	0	0	0	0
22	135650000	4511	215625	0	0	0	215625	0
22	135865625	4512	534375	534375	534375	534375	859375	0
22	136150000	4513	0	0	0	0	0	0
22	136400000	4514	325000	200000	600000	600000	0	0
22	136600000	4515	0	400000	0	0	0	0
22	136725000	4516	275000	0	0	0	275000	1250000
22	137000000	4517	387500	587500	587500	387500	387500	0
22	137387500	4518	312500	0	0	200000	587500	0
22	137587500	4519	0	768750	1362500	768750	0	0
22	137700000	4520	275000	0	0	0	0	0
22	137975000	4521	975000	0	0	0	381250	2490625
22	138356250	4522	0	593750	0	593750	593750	0
22	138600000	4523	0	0	0	0	0	0
22	138750000	4524	0	0	0	0	0	0
22	138950000	4525	400000	250000	250000	250000	400000	0
22	139200000	4526	0	425000	1265625	425000	0	0
22	139350000	4527	750000	0	0	0	1115625	0
22	139625000	4528	0	475000	0	840625	0	0
22	139850000	4529	0	0	0	0	0	0
22	140100000	4530	365625	365625	0	0	0	0
22	140465625	4531	0	0	0	0	0	0
22	140600000	4532	0	0	0	0	0	0
23	3700000	4533	3500000	5010937	5010937	5010937	5010937	5010937
23	6900000	4534	0	0	0	0	0	0
23	7200000	4535	400000	0	0	0	0	0
23	7600000	4536	350000	0	0	0	0	0
23	7950000	4537	760937	0	0	0	0	0
23	8710937	4538	1435938	1435938	1435938	1435938	1435938	1435938
23	10146875	4539	1003125	1003125	1003125	1003125	1003125	1003125
23	10500000	4540	0	0	0	0	0	0
23	11150000	4541	650000	650000	650000	650000	650000	650000
23	11800000	4542	953125	953125	953125	953125	953125	953125
23	12753125	4543	196875	1271875	196875	196875	760937	760937
23	12950000	4544	564062	0	564062	564062	0	0
23	13514062	4545	510938	0	510938	510938	510938	510938
23	14025000	4546	1275000	1275000	1275000	1275000	1275000	1275000
23	15300000	4547	400000	400000	1450000	1450000	400000	400000
23	15700000	4548	1050000	1050000	0	0	1050000	1050000
23	16750000	4549	350000	350000	350000	350000	350000	550000
23	17100000	4550	650000	650000	650000	650000	650000	0
23	17300000	4551	0	0	0	0	0	450000
23	17750000	4552	584375	584375	584375	584375	584375	584375
23	18334375	4553	490625	1065625	1065625	1065625	490625	1065625
23	18825000	4554	575000	0	0	0	575000	0
23	19400000	4555	725000	725000	725000	725000	725000	4271875
23	20125000	4556	425000	425000	425000	425000	425000	0
23	20550000	4557	1200000	1200000	1200000	1200000	1200000	0
23	21600000	4558	0	0	0	0	0	0
23	21750000	4559	225000	225000	225000	225000	225000	0
23	21975000	4560	1696875	1696875	1696875	1696875	1696875	0
23	23671875	4561	621875	621875	621875	621875	621875	1528125
23	24293750	4562	906250	906250	906250	906250	906250	0
23	25200000	4563	1450000	1450000	1450000	1450000	1450000	1450000
23	26650000	4564	875000	875000	875000	3928125	875000	4285937
23	27525000	4565	1875000	3053125	3053125	0	3410937	0
23	29400000	4566	750000	0	0	0	0	0
23	30150000	4567	428125	0	0	0	0	0
23	30578125	4568	357812	357812	357812	357812	0	0
23	30935937	4569	6164063	6164063	6164063	6164063	6164063	5964063
23	36900000	4570	0	0	0	0	0	1300000
23	37100000	4571	1100000	1100000	1100000	1100000	1100000	0
23	38200000	4572	300000	300000	300000	300000	300000	300000
23	38500000	4573	931250	931250	1900000	800000	800000	931250
23	39300000	4574	0	0	0	1100000	1100000	0
23	39431250	4575	968750	968750	0	0	0	718750
23	40150000	4576	0	0	0	0	0	950000
23	40400000	4577	700000	950000	950000	950000	950000	0
23	41100000	4578	250000	0	0	0	0	2550000
23	41350000	4579	2300000	2300000	2300000	2300000	2300000	0
23	43650000	4580	837500	837500	837500	837500	837500	350000
23	44000000	4581	0	0	0	0	0	250000
23	44250000	4582	0	0	0	0	0	750000
23	44487500	4583	275000	275000	512500	512500	275000	0
23	44762500	4584	487500	237500	0	0	237500	0
